"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Ledyard","0901142600",2016,2017,2017,"U-Store It",9,"Grand List Value","Number",1867180
"Ledyard","0901142600",2016,2017,2017,"Terra Firma Inc",10,"Grand List Value","Number",1725522
"Ledyard","0901142600",2014,2015,2016,"Mashantucket Pequot Tribe & Tribal Nation & Gaming Enterprises",1,"Percent of Net Grand List","Percent",2.95
"Ledyard","0901142600",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",1.79
"Ledyard","0901142600",2014,2015,2016,"Styron LLC",3,"Percent of Net Grand List","Percent",0.8
"Ledyard","0901142600",2014,2015,2016,"Fox Run-Ledyard LLC",4,"Percent of Net Grand List","Percent",0.61
"Ledyard","0901142600",2014,2015,2016,"Yankee Gas Services",5,"Percent of Net Grand List","Percent",0.33
"Ledyard","0901142600",2014,2015,2016,"Riverside Mall",6,"Percent of Net Grand List","Percent",0.19
"Ledyard","0901142600",2014,2015,2016,"Lake of Isles",7,"Percent of Net Grand List","Percent",0.16
"Ledyard","0901142600",2014,2015,2016,"Acquiport/Amsdell III",8,"Percent of Net Grand List","Percent",0.16
"Ledyard","0901142600",2014,2015,2016,"Third Garden Park",9,"Percent of Net Grand List","Percent",0.13
"Ledyard","0901142600",2014,2015,2016,"Hard Rock Café",10,"Percent of Net Grand List","Percent",0.1
"Ledyard","0901142600",2016,2017,2017,"Mashantucket Pequot Tribe & Tribal Nation & Gaming Enterprises",1,"Percent of Net Grand List","Percent",2.86
"Ledyard","0901142600",2016,2017,2017,"CT Light & Power",2,"Percent of Net Grand List","Percent",2.12
"Ledyard","0901142600",2016,2017,2017,"Trinseo LLC",3,"Percent of Net Grand List","Percent",0.85
"Ledyard","0901142600",2016,2017,2017,"Fox Run-Ledyard LLC",4,"Percent of Net Grand List","Percent",0.62
"Ledyard","0901142600",2016,2017,2017,"Yankee Gas Services",5,"Percent of Net Grand List","Percent",0.32
"Ledyard","0901142600",2016,2017,2017,"308 GFCC LLC",6,"Percent of Net Grand List","Percent",0.23
"Ledyard","0901142600",2016,2017,2017,"Riverside Mall Inc",7,"Percent of Net Grand List","Percent",0.22
"Ledyard","0901142600",2016,2017,2017,"Third Garden Park LTD Partnership",8,"Percent of Net Grand List","Percent",0.2
"Ledyard","0901142600",2016,2017,2017,"U-Store It",9,"Percent of Net Grand List","Percent",0.17
"Ledyard","0901142600",2016,2017,2017,"Terra Firma Inc",10,"Percent of Net Grand List","Percent",0.16
"Ledyard","0901142600",2014,2015,2016,"Mashantucket Pequot Tribe & Tribal Nation & Gaming Enterprises",1,"Percent of Top 10 Total Grand List","Percent",40.79
"Ledyard","0901142600",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Top 10 Total Grand List","Percent",24.74
"Ledyard","0901142600",2014,2015,2016,"Styron LLC",3,"Percent of Top 10 Total Grand List","Percent",11.09
"Ledyard","0901142600",2014,2015,2016,"Fox Run-Ledyard LLC",4,"Percent of Top 10 Total Grand List","Percent",8.44
"Ledyard","0901142600",2014,2015,2016,"Yankee Gas Services",5,"Percent of Top 10 Total Grand List","Percent",4.56
"Ledyard","0901142600",2014,2015,2016,"Riverside Mall",6,"Percent of Top 10 Total Grand List","Percent",2.64
"Ledyard","0901142600",2014,2015,2016,"Lake of Isles",7,"Percent of Top 10 Total Grand List","Percent",2.27
"Ledyard","0901142600",2014,2015,2016,"Acquiport/Amsdell III",8,"Percent of Top 10 Total Grand List","Percent",2.28
"Ledyard","0901142600",2014,2015,2016,"Third Garden Park",9,"Percent of Top 10 Total Grand List","Percent",1.82
"Ledyard","0901142600",2014,2015,2016,"Hard Rock Café",10,"Percent of Top 10 Total Grand List","Percent",1.38
"Ledyard","0901142600",2016,2017,2017,"Mashantucket Pequot Tribe & Tribal Nation & Gaming Enterprises",1,"Percent of Top 10 Total Grand List","Percent",36.96
"Ledyard","0901142600",2016,2017,2017,"CT Light & Power",2,"Percent of Top 10 Total Grand List","Percent",27.37
"Ledyard","0901142600",2016,2017,2017,"Trinseo LLC",3,"Percent of Top 10 Total Grand List","Percent",10.93
"Ledyard","0901142600",2016,2017,2017,"Fox Run-Ledyard LLC",4,"Percent of Top 10 Total Grand List","Percent",8.01
"Ledyard","0901142600",2016,2017,2017,"Yankee Gas Services",5,"Percent of Top 10 Total Grand List","Percent",4.14
"Ledyard","0901142600",2016,2017,2017,"308 GFCC LLC",6,"Percent of Top 10 Total Grand List","Percent",2.94
"Ledyard","0901142600",2016,2017,2017,"Riverside Mall Inc",7,"Percent of Top 10 Total Grand List","Percent",2.9
"Ledyard","0901142600",2016,2017,2017,"Third Garden Park LTD Partnership",8,"Percent of Top 10 Total Grand List","Percent",2.54
"Ledyard","0901142600",2016,2017,2017,"U-Store It",9,"Percent of Top 10 Total Grand List","Percent",2.19
"Ledyard","0901142600",2016,2017,2017,"Terra Firma Inc",10,"Percent of Top 10 Total Grand List","Percent",2.03
"Ledyard","0901142600",2014,2015,2016,"Mashantucket Pequot Tribe & Tribal Nation & Gaming Enterprises",1,"Percent of Total Grand List","Percent",2.87
"Ledyard","0901142600",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Total Grand List","Percent",1.74
"Ledyard","0901142600",2014,2015,2016,"Styron LLC",3,"Percent of Total Grand List","Percent",0.78
"Ledyard","0901142600",2014,2015,2016,"Fox Run-Ledyard LLC",4,"Percent of Total Grand List","Percent",0.59
"Ledyard","0901142600",2014,2015,2016,"Yankee Gas Services",5,"Percent of Total Grand List","Percent",0.32
"Ledyard","0901142600",2014,2015,2016,"Riverside Mall",6,"Percent of Total Grand List","Percent",0.19
"Ledyard","0901142600",2014,2015,2016,"Lake of Isles",7,"Percent of Total Grand List","Percent",0.16
"Ledyard","0901142600",2014,2015,2016,"Acquiport/Amsdell III",8,"Percent of Total Grand List","Percent",0.16
"Ledyard","0901142600",2014,2015,2016,"Third Garden Park",9,"Percent of Total Grand List","Percent",0.13
"Ledyard","0901142600",2014,2015,2016,"Hard Rock Café",10,"Percent of Total Grand List","Percent",0.1
"Ledyard","0901142600",2016,2017,2017,"Mashantucket Pequot Tribe & Tribal Nation & Gaming Enterprises",1,"Percent of Total Grand List","Percent",2.81
"Ledyard","0901142600",2016,2017,2017,"CT Light & Power",2,"Percent of Total Grand List","Percent",2.08
"Ledyard","0901142600",2016,2017,2017,"Trinseo LLC",3,"Percent of Total Grand List","Percent",0.83
"Ledyard","0901142600",2016,2017,2017,"Fox Run-Ledyard LLC",4,"Percent of Total Grand List","Percent",0.61
"Ledyard","0901142600",2016,2017,2017,"Yankee Gas Services",5,"Percent of Total Grand List","Percent",0.31
"Ledyard","0901142600",2016,2017,2017,"308 GFCC LLC",6,"Percent of Total Grand List","Percent",0.22
"Ledyard","0901142600",2016,2017,2017,"Riverside Mall Inc",7,"Percent of Total Grand List","Percent",0.22
"Ledyard","0901142600",2016,2017,2017,"Third Garden Park LTD Partnership",8,"Percent of Total Grand List","Percent",0.19
"Ledyard","0901142600",2016,2017,2017,"U-Store It",9,"Percent of Total Grand List","Percent",0.17
"Ledyard","0901142600",2016,2017,2017,"Terra Firma Inc",10,"Percent of Total Grand List","Percent",0.15
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing LLC",1,"Grand List Value","Number",17150800
"Lisbon","0901143230",2009,2010,2016,"CL One Associates",2,"Grand List Value","Number",15645130
"Lisbon","0901143230",2009,2010,2016,"Walmart Real Estate Business Trust",3,"Grand List Value","Number",15401410
"Lisbon","0901143230",2009,2010,2016,"Home Depot USA Inc",4,"Grand List Value","Number",10089240
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing Phase II LLC",5,"Grand List Value","Number",8062640
"Lisbon","0901143230",2009,2010,2016,"Lisbon River Road",6,"Grand List Value","Number",3134210
"Lisbon","0901143230",2009,2010,2016,"RWC Real Estate LLC",7,"Grand List Value","Number",1220170
"Lisbon","0901143230",2009,2010,2016,"ABS Development",8,"Grand List Value","Number",1109980
"Lisbon","0901143230",2009,2010,2016,"McDonald's Corporation",9,"Grand List Value","Number",908220
"Lisbon","0901143230",2009,2010,2016,"Mellor Calvin A",10,"Grand List Value","Number",895190
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing LLC",1,"Grand List Value","Number",14972590
"Lisbon","0901143230",2016,2017,2017,"Wal-Mart Real Estate Business Trust",2,"Grand List Value","Number",12958730
"Lisbon","0901143230",2016,2017,2017,"Lisbon Investors LLC",3,"Grand List Value","Number",10123510
"Lisbon","0901143230",2016,2017,2017,"Home Depot USA Inc",4,"Grand List Value","Number",8985330
"Lisbon","0901143230",2016,2017,2017,"Target Corporation",5,"Grand List Value","Number",7974450
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing Phase II LLC",6,"Grand List Value","Number",3134210
"Lisbon","0901143230",2016,2017,2017,"CT Light & Power",7,"Grand List Value","Number",4208950
"Lisbon","0901143230",2016,2017,2017,"Lisbon River Road LLC",8,"Grand List Value","Number",2409190
"Lisbon","0901143230",2016,2017,2017,"Tucker Development Group LLC",9,"Grand List Value","Number",2061780
"Lisbon","0901143230",2016,2017,2017,"Walmart Store East Inc",10,"Grand List Value","Number",1873940
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing LLC",1,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"CL One Associates",2,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Walmart Real Estate Business Trust",3,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Home Depot USA Inc",4,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing Phase II LLC",5,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Lisbon River Road",6,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"RWC Real Estate LLC",7,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"ABS Development",8,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"McDonald's Corporation",9,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Mellor Calvin A",10,"Percent of Net Grand List","Percent",-666666
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing LLC",1,"Percent of Net Grand List","Percent",4.03
"Lisbon","0901143230",2016,2017,2017,"Wal-Mart Real Estate Business Trust",2,"Percent of Net Grand List","Percent",3.48
"Lisbon","0901143230",2016,2017,2017,"Lisbon Investors LLC",3,"Percent of Net Grand List","Percent",2.72
"Lisbon","0901143230",2016,2017,2017,"Home Depot USA Inc",4,"Percent of Net Grand List","Percent",2.42
"Lisbon","0901143230",2016,2017,2017,"Target Corporation",5,"Percent of Net Grand List","Percent",2.14
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing Phase II LLC",6,"Percent of Net Grand List","Percent",0.84
"Lisbon","0901143230",2016,2017,2017,"CT Light & Power",7,"Percent of Net Grand List","Percent",1.13
"Lisbon","0901143230",2016,2017,2017,"Lisbon River Road LLC",8,"Percent of Net Grand List","Percent",0.65
"Lisbon","0901143230",2016,2017,2017,"Tucker Development Group LLC",9,"Percent of Net Grand List","Percent",0.55
"Lisbon","0901143230",2016,2017,2017,"Walmart Store East Inc",10,"Percent of Net Grand List","Percent",0.5
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing LLC",1,"Percent of Top 10 Total Grand List","Percent",23.3
"Lisbon","0901143230",2009,2010,2016,"CL One Associates",2,"Percent of Top 10 Total Grand List","Percent",21.25
"Lisbon","0901143230",2009,2010,2016,"Walmart Real Estate Business Trust",3,"Percent of Top 10 Total Grand List","Percent",20.92
"Lisbon","0901143230",2009,2010,2016,"Home Depot USA Inc",4,"Percent of Top 10 Total Grand List","Percent",13.71
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing Phase II LLC",5,"Percent of Top 10 Total Grand List","Percent",10.95
"Lisbon","0901143230",2009,2010,2016,"Lisbon River Road",6,"Percent of Top 10 Total Grand List","Percent",4.26
"Lisbon","0901143230",2009,2010,2016,"RWC Real Estate LLC",7,"Percent of Top 10 Total Grand List","Percent",1.66
"Lisbon","0901143230",2009,2010,2016,"ABS Development",8,"Percent of Top 10 Total Grand List","Percent",1.51
"Lisbon","0901143230",2009,2010,2016,"McDonald's Corporation",9,"Percent of Top 10 Total Grand List","Percent",1.23
"Lisbon","0901143230",2009,2010,2016,"Mellor Calvin A",10,"Percent of Top 10 Total Grand List","Percent",1.22
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing LLC",1,"Percent of Top 10 Total Grand List","Percent",21.79
"Lisbon","0901143230",2016,2017,2017,"Wal-Mart Real Estate Business Trust",2,"Percent of Top 10 Total Grand List","Percent",18.86
"Lisbon","0901143230",2016,2017,2017,"Lisbon Investors LLC",3,"Percent of Top 10 Total Grand List","Percent",14.74
"Lisbon","0901143230",2016,2017,2017,"Home Depot USA Inc",4,"Percent of Top 10 Total Grand List","Percent",13.08
"Lisbon","0901143230",2016,2017,2017,"Target Corporation",5,"Percent of Top 10 Total Grand List","Percent",11.61
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing Phase II LLC",6,"Percent of Top 10 Total Grand List","Percent",4.56
"Lisbon","0901143230",2016,2017,2017,"CT Light & Power",7,"Percent of Top 10 Total Grand List","Percent",6.13
"Lisbon","0901143230",2016,2017,2017,"Lisbon River Road LLC",8,"Percent of Top 10 Total Grand List","Percent",3.51
"Lisbon","0901143230",2016,2017,2017,"Tucker Development Group LLC",9,"Percent of Top 10 Total Grand List","Percent",3
"Lisbon","0901143230",2016,2017,2017,"Walmart Store East Inc",10,"Percent of Top 10 Total Grand List","Percent",2.73
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing LLC",1,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"CL One Associates",2,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Walmart Real Estate Business Trust",3,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Home Depot USA Inc",4,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Lisbon Landing Phase II LLC",5,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Lisbon River Road",6,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"RWC Real Estate LLC",7,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"ABS Development",8,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"McDonald's Corporation",9,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2009,2010,2016,"Mellor Calvin A",10,"Percent of Total Grand List","Percent",-666666
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing LLC",1,"Percent of Total Grand List","Percent",3.86
"Lisbon","0901143230",2016,2017,2017,"Wal-Mart Real Estate Business Trust",2,"Percent of Total Grand List","Percent",3.34
"Lisbon","0901143230",2016,2017,2017,"Lisbon Investors LLC",3,"Percent of Total Grand List","Percent",2.61
"Lisbon","0901143230",2016,2017,2017,"Home Depot USA Inc",4,"Percent of Total Grand List","Percent",2.32
"Lisbon","0901143230",2016,2017,2017,"Target Corporation",5,"Percent of Total Grand List","Percent",2.06
"Lisbon","0901143230",2016,2017,2017,"Lisbon Landing Phase II LLC",6,"Percent of Total Grand List","Percent",0.81
"Lisbon","0901143230",2016,2017,2017,"CT Light & Power",7,"Percent of Total Grand List","Percent",1.08
"Lisbon","0901143230",2016,2017,2017,"Lisbon River Road LLC",8,"Percent of Total Grand List","Percent",0.62
"Lisbon","0901143230",2016,2017,2017,"Tucker Development Group LLC",9,"Percent of Total Grand List","Percent",0.53
"Lisbon","0901143230",2016,2017,2017,"Walmart Store East Inc",10,"Percent of Total Grand List","Percent",0.48
"Litchfield","0900543370",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",22023950
"Litchfield","0900543370",2013,2014,2016,"CRP/BWN Litchfield LLC",2,"Grand List Value","Number",11907330
"Litchfield","0900543370",2013,2014,2016,"White Memorial Foundation Inc",3,"Grand List Value","Number",8134464
"Litchfield","0900543370",2013,2014,2016,"6645 Federal Square Realty LLC",4,"Grand List Value","Number",7749496
"Litchfield","0900543370",2013,2014,2016,"Aquarion Water Company",5,"Grand List Value","Number",7393590
"Litchfield","0900543370",2013,2014,2016,"Malkemus George & Yurgaitis",6,"Grand List Value","Number",7031312
"Litchfield","0900543370",2013,2014,2016,"Litchfield Developers LLC",7,"Grand List Value","Number",5415186
"Litchfield","0900543370",2013,2014,2016,"Litchfield Commons LLC",8,"Grand List Value","Number",4508700
"Litchfield","0900543370",2013,2014,2016,"Daddario Raymond",9,"Grand List Value","Number",4464404
"Litchfield","0900543370",2013,2014,2016,"Shaw Marc &",10,"Grand List Value","Number",4328624
"Litchfield","0900543370",2015,2017,2017,"CT Light & Power",1,"Grand List Value","Number",30466142
"Litchfield","0900543370",2015,2017,2017,"CRP/BWN Litchfield LLC",2,"Grand List Value","Number",16766666
